,apr,15y_10d,15y_12d,15y_15d,15y_18d,15y_20d,30y_10d,30y_12d,30y_15d,30y_18d,30y_20d
107,0.010700000000000001,0.0054142028912617084,0.005293887271455892,0.005113413841747168,0.004932940412038446,0.00481262479223263,0.0029237850009367146,0.0028588120009158985,0.0027613525008846744,0.002663893000853451,0.0025989200008326354
108,0.0108,0.005418174971314037,0.005297771083062614,0.005117165250685479,0.0049365594183083455,0.004816155530056922,0.0029279468787500743,0.0028628813925556285,0.002765283163263959,0.0026676849339722906,0.0026026194477778443
109,0.0109,0.005422148918877008,0.005301656720679741,0.0051209184233838405,0.004940180126087941,0.004819687927890674,0.0029321124624434028,0.002866954407722438,0.002769217325640991,0.002671480243559545,0.00260632218883858
110,0.011000000000000001,0.0054261247338375385,0.0053055441841967045,0.005124673359735453,0.004943802535274202,0.004823221985633368,0.002936281751249789,0.0028710310456664606,0.0027731549872914672,0.0026752789289164747,0.0026100282233331457
111,0.0111,0.00543010241608046,0.005309433473500894,0.005128430059631546,0.004947426645762198,0.004826757703182632,0.0029404547443952606,0.0028751113056309217,0.002777096147484413,0.002679080989337904,0.002613737550573565
112,0.0112,0.005434081965490978,0.005313324588480067,0.005132188522963701,0.004951052457447336,0.004830295080436426,0.0029446314410999843,0.0028791951868533177,0.0027810408054833183,0.0026828864241133193,0.002617450169866653
113,0.011300000000000001,0.005438063381949882,0.005317217529017662,0.005135948749619333,0.004954679970221004,0.004833834117288784,0.0029488118405759196,0.0028832826885631215,0.0027849889605439243,0.002686695232524727,0.0026211660805119286
114,0.0114,0.005442046665340728,0.005321112294999823,0.005139710739488465,0.004958309183977108,0.004837374813636203,0.002952995942030365,0.002887373809985246,0.0027889406119175667,0.0026905074138498884,0.002624885281804769
115,0.0115,0.00544603181554504,0.005325008886310706,0.005143474492459204,0.004961940098607703,0.00484091716937337,0.0029571837446635977,0.00289146855033774,0.0027928957588489534,0.002694322967360167,0.002628607773034309
116,0.011600000000000001,0.005450018832444653,0.005328907302834772,0.0051472400084199505,0.004965572714005129,0.004844461184395248,0.002961375247670038,0.002895566908832926,0.002796854400577258,0.0026981418923215906,0.0026323335534844785
117,0.0117,0.0054540077159171375,0.005332807544452312,0.005151007287255075,0.004969207030057837,0.004848006858593011,0.0029655704502359764,0.0028996688846751766,0.0028008165363339775,0.0027019641879927783,0.002636062622431979
118,0.0118,0.0054579984658426894,0.005336709611046185,0.005154776328851428,0.004972843046656673,0.0048515541918601685,0.0029697693515430036,0.00290377447706427,0.0028047821653461695,0.00270578985362807,0.0026397949791493363
119,0.0119,0.005461991082099517,0.005340613502497306,0.005158547133093988,0.004976480763690672,0.004855103184088459,0.002973971950765733,0.002907883685193161,0.002808751286834303,0.0027096188884754456,0.0026435306229028732
120,0.012,0.005465985564566112,0.005344519218686865,0.005162319699867995,0.004980120181049125,0.004858653835169878,0.0029781782470729165,0.002911996508249074,0.0028127239000133096,0.0027134512917775465,0.0026472695529537035
121,0.012100000000000001,0.005469981913116805,0.0053484267594919865,0.00516609402905476,0.004983761298617533,0.004862206144992716,0.002982388239625263,0.0029161129454113683,0.002816700004090526,0.002717287062769684,0.0026510117685557893
122,0.0122,0.005473980127628443,0.005352336124792255,0.005169870120537974,0.004987404116283693,0.004865760113447505,0.00298660192757874,0.002920232995854768,0.00282067959826881,0.002721126200682852,0.00265475726895888
123,0.0123,0.0054779802079759285,0.005356247314465352,0.0051736479741994875,0.004991048633933623,0.0048693157404230475,0.0029908193100823786,0.0029243566587472147,0.0028246626817444685,0.0027249687047417224,0.0026585060534065584
124,0.012400000000000001,0.005481982154033333,0.0053601603283881475,0.00517742758992037,0.0049946948514525925,0.004872873025807407,0.0029950403862788254,0.002928483933250407,0.002828649253707779,0.002728814574165152,0.0026622581211367337
125,0.0125,0.0054859859656749685,0.0053640751664377475,0.005181208967581915,0.004998342768726083,0.004876431969488862,0.0029992651553048784,0.0029326148185203254,0.002832639313343496,0.002732663808166667,0.0026660134713821144
126,0.0126,0.005489991642771123,0.00536799182848732,0.005184992107061617,0.005001992385635912,0.00487999257135211,0.0030034936162893814,0.0029367493137051727,0.0028366328598288604,0.0027365164059525477,0.0026697721033683394
