date,home_price_index,building_cost_index,population_millions
1940-06,5.123867161,15.08386368,132.6553333
1940-07,5.086769694,15.13259991,132.762
1940-08,5.049672226,15.18133615,132.8686667
1940-09,5.012574759,15.23007238,132.9753333
1940-10,4.975477291,15.27880861,133.082
1940-11,4.938379824,15.32754484,133.1886667
1940-12,4.901282356,15.37628107,133.2953333
1941-01,4.864184889,15.4250173,133.402
1941-02,4.877695329,15.49202962,133.5235
1941-03,4.89120577,15.55904194,133.645
1941-04,4.90471621,15.62605426,133.7665
1941-05,4.918226651,15.69306658,133.888
1941-06,4.931737092,15.7600789,134.0095
1941-07,4.945247532,15.82709122,134.131
1941-08,4.958757973,15.89410353,134.2525
1941-09,4.972268413,15.96111585,134.374
1941-10,4.985778854,16.02812817,134.4955
1941-11,4.999289295,16.09514049,134.617
1941-12,5.012799735,16.16215281,134.7385
1942-01,5.026310176,16.22916513,134.86
1942-02,5.074253887,16.27180933,135.0165833
1942-03,5.122197597,16.31445353,135.1731667
