date,home_price_index,building_cost_index,population_millions
1987-01,63.73,44.93609846,242.843
1987-02,64.13,44.93609846,242.843
1987-03,64.47,44.93609846,242.843
1987-04,64.97,44.93609846,242.843
1987-05,65.55,44.93609846,242.843
1987-06,66.22,44.93609846,242.843
1987-07,66.79,44.93609846,242.843
1987-08,67.27,44.93609846,242.843
1987-09,67.62,44.93609846,242.843
1987-10,67.90,44.93609846,242.843
1987-11,68.09,44.93609846,242.843
1987-12,68.34,44.93609846,242.843
1988-01,68.58,43.99302104,245.061
1988-02,68.91,43.99302104,245.061
1988-03,69.32,43.99302104,245.061
1988-04,69.79,43.99302104,245.061
1988-05,70.41,43.99302104,245.061
1988-06,71.07,43.99302104,245.061
1988-07,71.69,43.99302104,245.061
1988-08,72.19,43.99302104,245.061
1988-09,72.57,43.99302104,245.061
1988-10,72.82,43.99302104,245.061
1988-11,73.06,43.99302104,245.061
1988-12,73.28,43.99302104,245.061
1989-01,73.62,42.61373748,247.387
1989-02,73.97,42.61373748,247.387
1989-03,74.41,42.61373748,247.387
1989-04,74.87,42.61373748,247.387
1989-05,75.30,42.61373748,247.387
1989-06,75.70,42.61373748,247.387
1989-07,76.04,42.61373748,247.387
1989-08,76.27,42.61373748,247.387
1989-09,76.42,42.61373748,247.387
1989-10,76.49,42.61373748,247.387
1989-11,76.52,42.61373748,247.387
1989-12,76.50,42.61373748,247.387
1990-01,76.53,41.55218973,250.181
1990-02,76.59,41.55218973,250.181
1990-03,76.79,41.55218973,250.181
1990-04,77.04,41.55218973,250.181
1990-05,77.30,41.55218973,250.181
1990-06,77.51,41.55218973,250.181
1990-07,77.56,41.55218973,250.181
1990-08,77.48,41.55218973,250.181
1990-09,77.23,41.55218973,250.181
1990-10,76.91,41.55218973,250.181
1990-11,76.38,41.55218973,250.181
1990-12,75.97,41.55218973,250.181
1991-01,75.53,40.04271620,253.530
1991-02,75.25,40.04271620,253.530
1991-03,75.14,40.04271620,253.530
1991-04,75.32,40.04271620,253.530
1991-05,75.77,40.04271620,253.530
1991-06,76.25,40.04271620,253.530
1991-07,76.52,40.04271620,253.530
1991-08,76.59,40.04271620,253.530
1991-09,76.58,40.04271620,253.530
1991-10,76.29,40.04271620,253.530
1991-11,76.03,40.04271620,253.530
1991-12,75.84,40.04271620,253.530
1992-01,75.70,40.35539959,256.922
1992-02,75.65,40.35539959,256.922
1992-03,75.81,40.35539959,256.922
1992-04,76.08,40.35539959,256.922
1992-05,76.40,40.35539959,256.922
